id,AREA,AGE_ADJUSTED_CI_LOWER,AGE_ADJUSTED_CI_UPPER,AGE_ADJUSTED_RATE,COUNT,EVENT_TYPE,POPULATION,RACE,SEX,SITE,YEAR,CRUDE_CI_LOWER,CRUDE_CI_UPPER,CRUDE_RATE
9112,Alabama,~,~,~,~,Incidence,82615,Hispanic,Female,"Corpus and Uterus, NOS",2010,~,~,~
9113,Alabama,~,~,~,~,Mortality,82615,Hispanic,Female,"Corpus and Uterus, NOS",2010,~,~,~
9114,Alabama,~,~,~,~,Incidence,85634,Hispanic,Female,"Corpus and Uterus, NOS",2011,~,~,~
9115,Alabama,~,~,~,~,Mortality,85634,Hispanic,Female,"Corpus and Uterus, NOS",2011,~,~,~
9116,Alabama,~,~,~,~,Incidence,87644,Hispanic,Female,"Corpus and Uterus, NOS",2012,~,~,~
9117,Alabama,~,~,~,~,Mortality,87644,Hispanic,Female,"Corpus and Uterus, NOS",2012,~,~,~
9118,Alabama,~,~,~,~,Incidence,90010,Hispanic,Female,"Corpus and Uterus, NOS",2013,~,~,~
9119,Alabama,~,~,~,~,Mortality,90010,Hispanic,Female,"Corpus and Uterus, NOS",2013,~,~,~
9120,Alabama,~,~,~,~,Incidence,28101,Hispanic,Female,Esophagus,1999,~,~,~
9121,Alabama,~,~,~,~,Mortality,28101,Hispanic,Female,Esophagus,1999,~,~,~
9122,Alabama,~,~,~,~,Incidence,33147,Hispanic,Female,Esophagus,2000,~,~,~
9123,Alabama,~,~,~,~,Mortality,33147,Hispanic,Female,Esophagus,2000,~,~,~
9124,Alabama,~,~,~,~,Incidence,37034,Hispanic,Female,Esophagus,2001,~,~,~
9125,Alabama,~,~,~,~,Mortality,37034,Hispanic,Female,Esophagus,2001,~,~,~
9126,Alabama,~,~,~,~,Incidence,40803,Hispanic,Female,Esophagus,2002,~,~,~
9127,Alabama,~,~,~,~,Mortality,40803,Hispanic,Female,Esophagus,2002,~,~,~
9128,Alabama,~,~,~,~,Incidence,44927,Hispanic,Female,Esophagus,2003,~,~,~
9129,Alabama,~,~,~,~,Mortality,44927,Hispanic,Female,Esophagus,2003,~,~,~
9130,Alabama,~,~,~,~,Incidence,49391,Hispanic,Female,Esophagus,2004,~,~,~
9131,Alabama,~,~,~,~,Mortality,49391,Hispanic,Female,Esophagus,2004,~,~,~
9132,Alabama,~,~,~,~,Incidence,54647,Hispanic,Female,Esophagus,2005,~,~,~
9133,Alabama,~,~,~,~,Mortality,54647,Hispanic,Female,Esophagus,2005,~,~,~
9134,Alabama,~,~,~,~,Incidence,60364,Hispanic,Female,Esophagus,2006,~,~,~
9135,Alabama,~,~,~,~,Mortality,60364,Hispanic,Female,Esophagus,2006,~,~,~
9136,Alabama,~,~,~,~,Incidence,66377,Hispanic,Female,Esophagus,2007,~,~,~
9137,Alabama,~,~,~,~,Mortality,66377,Hispanic,Female,Esophagus,2007,~,~,~
9138,Alabama,~,~,~,~,Incidence,72259,Hispanic,Female,Esophagus,2008,~,~,~
9139,Alabama,~,~,~,~,Mortality,72259,Hispanic,Female,Esophagus,2008,~,~,~
9140,Alabama,~,~,~,~,Incidence,77734,Hispanic,Female,Esophagus,2009,~,~,~
9141,Alabama,~,~,~,~,Mortality,77734,Hispanic,Female,Esophagus,2009,~,~,~
9142,Alabama,~,~,~,~,Incidence,423637,Hispanic,Female,Esophagus,2009-2013,~,~,~
9143,Alabama,~,~,~,~,Mortality,423637,Hispanic,Female,Esophagus,2009-2013,~,~,~
9144,Alabama,~,~,~,~,Incidence,82615,Hispanic,Female,Esophagus,2010,~,~,~
9145,Alabama,~,~,~,~,Mortality,82615,Hispanic,Female,Esophagus,2010,~,~,~
9146,Alabama,~,~,~,~,Incidence,85634,Hispanic,Female,Esophagus,2011,~,~,~
9147,Alabama,~,~,~,~,Mortality,85634,Hispanic,Female,Esophagus,2011,~,~,~
9148,Alabama,~,~,~,~,Incidence,87644,Hispanic,Female,Esophagus,2012,~,~,~
9149,Alabama,~,~,~,~,Mortality,87644,Hispanic,Female,Esophagus,2012,~,~,~
9150,Alabama,~,~,~,~,Incidence,90010,Hispanic,Female,Esophagus,2013,~,~,~
9151,Alabama,~,~,~,~,Mortality,90010,Hispanic,Female,Esophagus,2013,~,~,~
9152,Alabama,117.2,286.1,189.7,24,Incidence,28101,Hispanic,Female,Female Breast,1999,54.7,127.1,85.4
9153,Alabama,~,~,~,~,Mortality,28101,Hispanic,Female,Female Breast,1999,~,~,~
9154,Alabama,~,~,~,~,Incidence,33147,Hispanic,Female,Female Breast,2000,~,~,~
9155,Alabama,~,~,~,~,Mortality,33147,Hispanic,Female,Female Breast,2000,~,~,~
9156,Alabama,~,~,~,~,Incidence,37034,Hispanic,Female,Female Breast,2001,~,~,~
9157,Alabama,~,~,~,~,Mortality,37034,Hispanic,Female,Female Breast,2001,~,~,~
9158,Alabama,~,~,~,~,Incidence,40803,Hispanic,Female,Female Breast,2002,~,~,~
9159,Alabama,~,~,~,~,Mortality,40803,Hispanic,Female,Female Breast,2002,~,~,~
9160,Alabama,~,~,~,~,Incidence,44927,Hispanic,Female,Female Breast,2003,~,~,~
9161,Alabama,~,~,~,~,Mortality,44927,Hispanic,Female,Female Breast,2003,~,~,~
9162,Alabama,42.6,119.7,74.6,17,Incidence,49391,Hispanic,Female,Female Breast,2004,20.1,55.1,34.4
9163,Alabama,~,~,~,~,Mortality,49391,Hispanic,Female,Female Breast,2004,~,~,~
9164,Alabama,43.7,119.2,75.2,19,Incidence,54647,Hispanic,Female,Female Breast,2005,20.9,54.3,34.8
9165,Alabama,~,~,~,~,Mortality,54647,Hispanic,Female,Female Breast,2005,~,~,~
9166,Alabama,40.3,111.7,70.1,19,Incidence,60364,Hispanic,Female,Female Breast,2006,19.0,49.2,31.5
9167,Alabama,~,~,~,~,Mortality,60364,Hispanic,Female,Female Breast,2006,~,~,~
9168,Alabama,~,~,~,~,Incidence,66377,Hispanic,Female,Female Breast,2007,~,~,~
9169,Alabama,~,~,~,~,Mortality,66377,Hispanic,Female,Female Breast,2007,~,~,~
9170,Alabama,25.7,75.5,46.0,19,Incidence,72259,Hispanic,Female,Female Breast,2008,15.8,41.1,26.3
9171,Alabama,~,~,~,~,Mortality,72259,Hispanic,Female,Female Breast,2008,~,~,~
9172,Alabama,~,~,~,~,Incidence,77734,Hispanic,Female,Female Breast,2009,~,~,~
9173,Alabama,~,~,~,~,Mortality,77734,Hispanic,Female,Female Breast,2009,~,~,~
9174,Alabama,47.2,70.5,58.0,119,Incidence,423637,Hispanic,Female,Female Breast,2009-2013,23.3,33.6,28.1
9175,Alabama,~,~,~,~,Mortality,423637,Hispanic,Female,Female Breast,2009-2013,~,~,~
9176,Alabama,40.6,100.1,65.9,24,Incidence,82615,Hispanic,Female,Female Breast,2010,18.6,43.2,29.1
9177,Alabama,~,~,~,~,Mortality,82615,Hispanic,Female,Female Breast,2010,~,~,~
9178,Alabama,48.6,104.9,73.0,34,Incidence,85634,Hispanic,Female,Female Breast,2011,27.5,55.5,39.7
9179,Alabama,~,~,~,~,Mortality,85634,Hispanic,Female,Female Breast,2011,~,~,~
9180,Alabama,21.6,63.9,38.9,18,Incidence,87644,Hispanic,Female,Female Breast,2012,12.2,32.5,20.5
9181,Alabama,~,~,~,~,Mortality,87644,Hispanic,Female,Female Breast,2012,~,~,~
9182,Alabama,42.1,96.1,65.5,29,Incidence,90010,Hispanic,Female,Female Breast,2013,21.6,46.3,32.2
9183,Alabama,~,~,~,~,Mortality,90010,Hispanic,Female,Female Breast,2013,~,~,~
9184,Alabama,~,~,~,~,Incidence,28101,Hispanic,Female,"Female Breast, <i>in situ</i>",1999,~,~,~
9185,Alabama,~,~,~,~,Incidence,33147,Hispanic,Female,"Female Breast, <i>in situ</i>",2000,~,~,~
9186,Alabama,~,~,~,~,Incidence,37034,Hispanic,Female,"Female Breast, <i>in situ</i>",2001,~,~,~
9187,Alabama,~,~,~,~,Incidence,40803,Hispanic,Female,"Female Breast, <i>in situ</i>",2002,~,~,~
9188,Alabama,~,~,~,~,Incidence,44927,Hispanic,Female,"Female Breast, <i>in situ</i>",2003,~,~,~
9189,Alabama,~,~,~,~,Incidence,49391,Hispanic,Female,"Female Breast, <i>in situ</i>",2004,~,~,~
9190,Alabama,~,~,~,~,Incidence,54647,Hispanic,Female,"Female Breast, <i>in situ</i>",2005,~,~,~
9191,Alabama,~,~,~,~,Incidence,60364,Hispanic,Female,"Female Breast, <i>in situ</i>",2006,~,~,~
9192,Alabama,~,~,~,~,Incidence,66377,Hispanic,Female,"Female Breast, <i>in situ</i>",2007,~,~,~
9193,Alabama,~,~,~,~,Incidence,72259,Hispanic,Female,"Female Breast, <i>in situ</i>",2008,~,~,~
9194,Alabama,~,~,~,~,Incidence,77734,Hispanic,Female,"Female Breast, <i>in situ</i>",2009,~,~,~
9195,Alabama,9.3,20.9,14.3,29,Incidence,423637,Hispanic,Female,"Female Breast, <i>in situ</i>",2009-2013,4.6,9.8,6.8
9196,Alabama,~,~,~,~,Incidence,82615,Hispanic,Female,"Female Breast, <i>in situ</i>",2010,~,~,~
9197,Alabama,~,~,~,~,Incidence,85634,Hispanic,Female,"Female Breast, <i>in situ</i>",2011,~,~,~
9198,Alabama,~,~,~,~,Incidence,87644,Hispanic,Female,"Female Breast, <i>in situ</i>",2012,~,~,~
9199,Alabama,~,~,~,~,Incidence,90010,Hispanic,Female,"Female Breast, <i>in situ</i>",2013,~,~,~
9200,Alabama,~,~,~,~,Incidence,28101,Hispanic,Female,Hodgkin Lymphoma,1999,~,~,~
9201,Alabama,~,~,~,~,Mortality,28101,Hispanic,Female,Hodgkin Lymphoma,1999,~,~,~
9202,Alabama,~,~,~,~,Incidence,33147,Hispanic,Female,Hodgkin Lymphoma,2000,~,~,~
9203,Alabama,~,~,~,~,Mortality,33147,Hispanic,Female,Hodgkin Lymphoma,2000,~,~,~
9204,Alabama,~,~,~,~,Incidence,37034,Hispanic,Female,Hodgkin Lymphoma,2001,~,~,~
9205,Alabama,~,~,~,~,Mortality,37034,Hispanic,Female,Hodgkin Lymphoma,2001,~,~,~
9206,Alabama,~,~,~,~,Incidence,40803,Hispanic,Female,Hodgkin Lymphoma,2002,~,~,~
9207,Alabama,~,~,~,~,Mortality,40803,Hispanic,Female,Hodgkin Lymphoma,2002,~,~,~
9208,Alabama,~,~,~,~,Incidence,44927,Hispanic,Female,Hodgkin Lymphoma,2003,~,~,~
9209,Alabama,~,~,~,~,Mortality,44927,Hispanic,Female,Hodgkin Lymphoma,2003,~,~,~
9210,Alabama,~,~,~,~,Incidence,49391,Hispanic,Female,Hodgkin Lymphoma,2004,~,~,~
9211,Alabama,~,~,~,~,Mortality,49391,Hispanic,Female,Hodgkin Lymphoma,2004,~,~,~
9212,Alabama,~,~,~,~,Incidence,54647,Hispanic,Female,Hodgkin Lymphoma,2005,~,~,~
9213,Alabama,~,~,~,~,Mortality,54647,Hispanic,Female,Hodgkin Lymphoma,2005,~,~,~
9214,Alabama,~,~,~,~,Incidence,60364,Hispanic,Female,Hodgkin Lymphoma,2006,~,~,~
9215,Alabama,~,~,~,~,Mortality,60364,Hispanic,Female,Hodgkin Lymphoma,2006,~,~,~
9216,Alabama,~,~,~,~,Incidence,66377,Hispanic,Female,Hodgkin Lymphoma,2007,~,~,~
9217,Alabama,~,~,~,~,Mortality,66377,Hispanic,Female,Hodgkin Lymphoma,2007,~,~,~
9218,Alabama,~,~,~,~,Incidence,72259,Hispanic,Female,Hodgkin Lymphoma,2008,~,~,~
9219,Alabama,~,~,~,~,Mortality,72259,Hispanic,Female,Hodgkin Lymphoma,2008,~,~,~
9220,Alabama,~,~,~,~,Incidence,77734,Hispanic,Female,Hodgkin Lymphoma,2009,~,~,~
9221,Alabama,~,~,~,~,Mortality,77734,Hispanic,Female,Hodgkin Lymphoma,2009,~,~,~
9222,Alabama,~,~,~,~,Incidence,423637,Hispanic,Female,Hodgkin Lymphoma,2009-2013,~,~,~
9223,Alabama,~,~,~,~,Mortality,423637,Hispanic,Female,Hodgkin Lymphoma,2009-2013,~,~,~
9224,Alabama,~,~,~,~,Incidence,82615,Hispanic,Female,Hodgkin Lymphoma,2010,~,~,~
9225,Alabama,~,~,~,~,Mortality,82615,Hispanic,Female,Hodgkin Lymphoma,2010,~,~,~
9226,Alabama,~,~,~,~,Incidence,85634,Hispanic,Female,Hodgkin Lymphoma,2011,~,~,~
9227,Alabama,~,~,~,~,Mortality,85634,Hispanic,Female,Hodgkin Lymphoma,2011,~,~,~
9228,Alabama,~,~,~,~,Incidence,87644,Hispanic,Female,Hodgkin Lymphoma,2012,~,~,~
9229,Alabama,~,~,~,~,Mortality,87644,Hispanic,Female,Hodgkin Lymphoma,2012,~,~,~
9230,Alabama,~,~,~,~,Incidence,90010,Hispanic,Female,Hodgkin Lymphoma,2013,~,~,~
9231,Alabama,~,~,~,~,Mortality,90010,Hispanic,Female,Hodgkin Lymphoma,2013,~,~,~
9232,Alabama,~,~,~,~,Incidence,28101,Hispanic,Female,Kaposi Sarcoma,1999,~,~,~
9233,Alabama,~,~,~,~,Incidence,33147,Hispanic,Female,Kaposi Sarcoma,2000,~,~,~
9234,Alabama,~,~,~,~,Incidence,37034,Hispanic,Female,Kaposi Sarcoma,2001,~,~,~
9235,Alabama,~,~,~,~,Incidence,40803,Hispanic,Female,Kaposi Sarcoma,2002,~,~,~
9236,Alabama,~,~,~,~,Incidence,44927,Hispanic,Female,Kaposi Sarcoma,2003,~,~,~
9237,Alabama,~,~,~,~,Incidence,49391,Hispanic,Female,Kaposi Sarcoma,2004,~,~,~
9238,Alabama,~,~,~,~,Incidence,54647,Hispanic,Female,Kaposi Sarcoma,2005,~,~,~
9239,Alabama,~,~,~,~,Incidence,60364,Hispanic,Female,Kaposi Sarcoma,2006,~,~,~
9240,Alabama,~,~,~,~,Incidence,66377,Hispanic,Female,Kaposi Sarcoma,2007,~,~,~
9241,Alabama,~,~,~,~,Incidence,72259,Hispanic,Female,Kaposi Sarcoma,2008,~,~,~
9242,Alabama,~,~,~,~,Incidence,77734,Hispanic,Female,Kaposi Sarcoma,2009,~,~,~
9243,Alabama,~,~,~,~,Incidence,423637,Hispanic,Female,Kaposi Sarcoma,2009-2013,~,~,~
9244,Alabama,~,~,~,~,Incidence,82615,Hispanic,Female,Kaposi Sarcoma,2010,~,~,~
9245,Alabama,~,~,~,~,Incidence,85634,Hispanic,Female,Kaposi Sarcoma,2011,~,~,~
9246,Alabama,~,~,~,~,Incidence,87644,Hispanic,Female,Kaposi Sarcoma,2012,~,~,~
9247,Alabama,~,~,~,~,Incidence,90010,Hispanic,Female,Kaposi Sarcoma,2013,~,~,~
9248,Alabama,~,~,~,~,Incidence,28101,Hispanic,Female,Kidney and Renal Pelvis,1999,~,~,~
9249,Alabama,~,~,~,~,Mortality,28101,Hispanic,Female,Kidney and Renal Pelvis,1999,~,~,~
9250,Alabama,~,~,~,~,Incidence,33147,Hispanic,Female,Kidney and Renal Pelvis,2000,~,~,~
9251,Alabama,~,~,~,~,Mortality,33147,Hispanic,Female,Kidney and Renal Pelvis,2000,~,~,~
9252,Alabama,~,~,~,~,Incidence,37034,Hispanic,Female,Kidney and Renal Pelvis,2001,~,~,~
9253,Alabama,~,~,~,~,Mortality,37034,Hispanic,Female,Kidney and Renal Pelvis,2001,~,~,~
9254,Alabama,~,~,~,~,Incidence,40803,Hispanic,Female,Kidney and Renal Pelvis,2002,~,~,~
9255,Alabama,~,~,~,~,Mortality,40803,Hispanic,Female,Kidney and Renal Pelvis,2002,~,~,~
9256,Alabama,~,~,~,~,Incidence,44927,Hispanic,Female,Kidney and Renal Pelvis,2003,~,~,~
9257,Alabama,~,~,~,~,Mortality,44927,Hispanic,Female,Kidney and Renal Pelvis,2003,~,~,~
9258,Alabama,~,~,~,~,Incidence,49391,Hispanic,Female,Kidney and Renal Pelvis,2004,~,~,~
9259,Alabama,~,~,~,~,Mortality,49391,Hispanic,Female,Kidney and Renal Pelvis,2004,~,~,~
9260,Alabama,~,~,~,~,Incidence,54647,Hispanic,Female,Kidney and Renal Pelvis,2005,~,~,~
9261,Alabama,~,~,~,~,Mortality,54647,Hispanic,Female,Kidney and Renal Pelvis,2005,~,~,~
9262,Alabama,~,~,~,~,Incidence,60364,Hispanic,Female,Kidney and Renal Pelvis,2006,~,~,~
9263,Alabama,~,~,~,~,Mortality,60364,Hispanic,Female,Kidney and Renal Pelvis,2006,~,~,~
9264,Alabama,~,~,~,~,Incidence,66377,Hispanic,Female,Kidney and Renal Pelvis,2007,~,~,~
9265,Alabama,~,~,~,~,Mortality,66377,Hispanic,Female,Kidney and Renal Pelvis,2007,~,~,~
9266,Alabama,~,~,~,~,Incidence,72259,Hispanic,Female,Kidney and Renal Pelvis,2008,~,~,~
9267,Alabama,~,~,~,~,Mortality,72259,Hispanic,Female,Kidney and Renal Pelvis,2008,~,~,~
9268,Alabama,~,~,~,~,Incidence,77734,Hispanic,Female,Kidney and Renal Pelvis,2009,~,~,~
9269,Alabama,~,~,~,~,Mortality,77734,Hispanic,Female,Kidney and Renal Pelvis,2009,~,~,~
9270,Alabama,~,~,~,~,Incidence,423637,Hispanic,Female,Kidney and Renal Pelvis,2009-2013,~,~,~
9271,Alabama,~,~,~,~,Mortality,423637,Hispanic,Female,Kidney and Renal Pelvis,2009-2013,~,~,~
9272,Alabama,~,~,~,~,Incidence,82615,Hispanic,Female,Kidney and Renal Pelvis,2010,~,~,~
9273,Alabama,~,~,~,~,Mortality,82615,Hispanic,Female,Kidney and Renal Pelvis,2010,~,~,~
9274,Alabama,~,~,~,~,Incidence,85634,Hispanic,Female,Kidney and Renal Pelvis,2011,~,~,~
9275,Alabama,~,~,~,~,Mortality,85634,Hispanic,Female,Kidney and Renal Pelvis,2011,~,~,~
9276,Alabama,~,~,~,~,Incidence,87644,Hispanic,Female,Kidney and Renal Pelvis,2012,~,~,~
9277,Alabama,~,~,~,~,Mortality,87644,Hispanic,Female,Kidney and Renal Pelvis,2012,~,~,~
9278,Alabama,~,~,~,~,Incidence,90010,Hispanic,Female,Kidney and Renal Pelvis,2013,~,~,~
9279,Alabama,~,~,~,~,Mortality,90010,Hispanic,Female,Kidney and Renal Pelvis,2013,~,~,~
9280,Alabama,~,~,~,~,Incidence,28101,Hispanic,Female,Larynx,1999,~,~,~
9281,Alabama,~,~,~,~,Mortality,28101,Hispanic,Female,Larynx,1999,~,~,~
9282,Alabama,~,~,~,~,Incidence,33147,Hispanic,Female,Larynx,2000,~,~,~
9283,Alabama,~,~,~,~,Mortality,33147,Hispanic,Female,Larynx,2000,~,~,~
9284,Alabama,~,~,~,~,Incidence,37034,Hispanic,Female,Larynx,2001,~,~,~
9285,Alabama,~,~,~,~,Mortality,37034,Hispanic,Female,Larynx,2001,~,~,~
9286,Alabama,~,~,~,~,Incidence,40803,Hispanic,Female,Larynx,2002,~,~,~
9287,Alabama,~,~,~,~,Mortality,40803,Hispanic,Female,Larynx,2002,~,~,~
9288,Alabama,~,~,~,~,Incidence,44927,Hispanic,Female,Larynx,2003,~,~,~
9289,Alabama,~,~,~,~,Mortality,44927,Hispanic,Female,Larynx,2003,~,~,~
9290,Alabama,~,~,~,~,Incidence,49391,Hispanic,Female,Larynx,2004,~,~,~
9291,Alabama,~,~,~,~,Mortality,49391,Hispanic,Female,Larynx,2004,~,~,~
9292,Alabama,~,~,~,~,Incidence,54647,Hispanic,Female,Larynx,2005,~,~,~
9293,Alabama,~,~,~,~,Mortality,54647,Hispanic,Female,Larynx,2005,~,~,~
9294,Alabama,~,~,~,~,Incidence,60364,Hispanic,Female,Larynx,2006,~,~,~
9295,Alabama,~,~,~,~,Mortality,60364,Hispanic,Female,Larynx,2006,~,~,~
9296,Alabama,~,~,~,~,Incidence,66377,Hispanic,Female,Larynx,2007,~,~,~
9297,Alabama,~,~,~,~,Mortality,66377,Hispanic,Female,Larynx,2007,~,~,~
9298,Alabama,~,~,~,~,Incidence,72259,Hispanic,Female,Larynx,2008,~,~,~
9299,Alabama,~,~,~,~,Mortality,72259,Hispanic,Female,Larynx,2008,~,~,~
9300,Alabama,~,~,~,~,Incidence,77734,Hispanic,Female,Larynx,2009,~,~,~
9301,Alabama,~,~,~,~,Mortality,77734,Hispanic,Female,Larynx,2009,~,~,~
9302,Alabama,~,~,~,~,Incidence,423637,Hispanic,Female,Larynx,2009-2013,~,~,~
9303,Alabama,~,~,~,~,Mortality,423637,Hispanic,Female,Larynx,2009-2013,~,~,~
9304,Alabama,~,~,~,~,Incidence,82615,Hispanic,Female,Larynx,2010,~,~,~
9305,Alabama,~,~,~,~,Mortality,82615,Hispanic,Female,Larynx,2010,~,~,~
9306,Alabama,~,~,~,~,Incidence,85634,Hispanic,Female,Larynx,2011,~,~,~
9307,Alabama,~,~,~,~,Mortality,85634,Hispanic,Female,Larynx,2011,~,~,~
9308,Alabama,~,~,~,~,Incidence,87644,Hispanic,Female,Larynx,2012,~,~,~
9309,Alabama,~,~,~,~,Mortality,87644,Hispanic,Female,Larynx,2012,~,~,~
9310,Alabama,~,~,~,~,Incidence,90010,Hispanic,Female,Larynx,2013,~,~,~
9311,Alabama,~,~,~,~,Mortality,90010,Hispanic,Female,Larynx,2013,~,~,~
9312,Alabama,~,~,~,~,Incidence,28101,Hispanic,Female,Leukemias,1999,~,~,~
9313,Alabama,~,~,~,~,Mortality,28101,Hispanic,Female,Leukemias,1999,~,~,~
9314,Alabama,~,~,~,~,Incidence,33147,Hispanic,Female,Leukemias,2000,~,~,~
9315,Alabama,~,~,~,~,Mortality,33147,Hispanic,Female,Leukemias,2000,~,~,~
9316,Alabama,~,~,~,~,Incidence,37034,Hispanic,Female,Leukemias,2001,~,~,~
9317,Alabama,~,~,~,~,Mortality,37034,Hispanic,Female,Leukemias,2001,~,~,~
9318,Alabama,~,~,~,~,Incidence,40803,Hispanic,Female,Leukemias,2002,~,~,~
9319,Alabama,~,~,~,~,Mortality,40803,Hispanic,Female,Leukemias,2002,~,~,~
9320,Alabama,~,~,~,~,Incidence,44927,Hispanic,Female,Leukemias,2003,~,~,~
9321,Alabama,~,~,~,~,Mortality,44927,Hispanic,Female,Leukemias,2003,~,~,~
9322,Alabama,~,~,~,~,Incidence,49391,Hispanic,Female,Leukemias,2004,~,~,~
9323,Alabama,~,~,~,~,Mortality,49391,Hispanic,Female,Leukemias,2004,~,~,~
9324,Alabama,~,~,~,~,Incidence,54647,Hispanic,Female,Leukemias,2005,~,~,~
9325,Alabama,~,~,~,~,Mortality,54647,Hispanic,Female,Leukemias,2005,~,~,~
9326,Alabama,~,~,~,~,Incidence,60364,Hispanic,Female,Leukemias,2006,~,~,~
9327,Alabama,~,~,~,~,Mortality,60364,Hispanic,Female,Leukemias,2006,~,~,~
9328,Alabama,~,~,~,~,Incidence,66377,Hispanic,Female,Leukemias,2007,~,~,~
9329,Alabama,~,~,~,~,Mortality,66377,Hispanic,Female,Leukemias,2007,~,~,~
9330,Alabama,~,~,~,~,Incidence,72259,Hispanic,Female,Leukemias,2008,~,~,~
9331,Alabama,~,~,~,~,Mortality,72259,Hispanic,Female,Leukemias,2008,~,~,~
9332,Alabama,~,~,~,~,Incidence,77734,Hispanic,Female,Leukemias,2009,~,~,~
9333,Alabama,~,~,~,~,Mortality,77734,Hispanic,Female,Leukemias,2009,~,~,~
9334,Alabama,~,~,~,~,Incidence,423637,Hispanic,Female,Leukemias,2009-2013,~,~,~
9335,Alabama,~,~,~,~,Mortality,423637,Hispanic,Female,Leukemias,2009-2013,~,~,~
9336,Alabama,~,~,~,~,Incidence,82615,Hispanic,Female,Leukemias,2010,~,~,~
9337,Alabama,~,~,~,~,Mortality,82615,Hispanic,Female,Leukemias,2010,~,~,~
9338,Alabama,~,~,~,~,Incidence,85634,Hispanic,Female,Leukemias,2011,~,~,~
9339,Alabama,~,~,~,~,Mortality,85634,Hispanic,Female,Leukemias,2011,~,~,~
9340,Alabama,~,~,~,~,Incidence,87644,Hispanic,Female,Leukemias,2012,~,~,~
9341,Alabama,~,~,~,~,Mortality,87644,Hispanic,Female,Leukemias,2012,~,~,~
9342,Alabama,~,~,~,~,Incidence,90010,Hispanic,Female,Leukemias,2013,~,~,~
9343,Alabama,~,~,~,~,Mortality,90010,Hispanic,Female,Leukemias,2013,~,~,~
9344,Alabama,~,~,~,~,Incidence,28101,Hispanic,Female,Liver and Intrahepatic Bile Duct,1999,~,~,~
9345,Alabama,~,~,~,~,Mortality,28101,Hispanic,Female,Liver and Intrahepatic Bile Duct,1999,~,~,~
9346,Alabama,~,~,~,~,Incidence,33147,Hispanic,Female,Liver and Intrahepatic Bile Duct,2000,~,~,~
9347,Alabama,~,~,~,~,Mortality,33147,Hispanic,Female,Liver and Intrahepatic Bile Duct,2000,~,~,~
9348,Alabama,~,~,~,~,Incidence,37034,Hispanic,Female,Liver and Intrahepatic Bile Duct,2001,~,~,~
9349,Alabama,~,~,~,~,Mortality,37034,Hispanic,Female,Liver and Intrahepatic Bile Duct,2001,~,~,~
9350,Alabama,~,~,~,~,Incidence,40803,Hispanic,Female,Liver and Intrahepatic Bile Duct,2002,~,~,~
9351,Alabama,~,~,~,~,Mortality,40803,Hispanic,Female,Liver and Intrahepatic Bile Duct,2002,~,~,~
9352,Alabama,~,~,~,~,Incidence,44927,Hispanic,Female,Liver and Intrahepatic Bile Duct,2003,~,~,~
9353,Alabama,~,~,~,~,Mortality,44927,Hispanic,Female,Liver and Intrahepatic Bile Duct,2003,~,~,~
9354,Alabama,~,~,~,~,Incidence,49391,Hispanic,Female,Liver and Intrahepatic Bile Duct,2004,~,~,~
9355,Alabama,~,~,~,~,Mortality,49391,Hispanic,Female,Liver and Intrahepatic Bile Duct,2004,~,~,~
9356,Alabama,~,~,~,~,Incidence,54647,Hispanic,Female,Liver and Intrahepatic Bile Duct,2005,~,~,~
9357,Alabama,~,~,~,~,Mortality,54647,Hispanic,Female,Liver and Intrahepatic Bile Duct,2005,~,~,~
9358,Alabama,~,~,~,~,Incidence,60364,Hispanic,Female,Liver and Intrahepatic Bile Duct,2006,~,~,~
9359,Alabama,~,~,~,~,Mortality,60364,Hispanic,Female,Liver and Intrahepatic Bile Duct,2006,~,~,~
9360,Alabama,~,~,~,~,Incidence,66377,Hispanic,Female,Liver and Intrahepatic Bile Duct,2007,~,~,~
9361,Alabama,~,~,~,~,Mortality,66377,Hispanic,Female,Liver and Intrahepatic Bile Duct,2007,~,~,~
9362,Alabama,~,~,~,~,Incidence,72259,Hispanic,Female,Liver and Intrahepatic Bile Duct,2008,~,~,~
9363,Alabama,~,~,~,~,Mortality,72259,Hispanic,Female,Liver and Intrahepatic Bile Duct,2008,~,~,~
9364,Alabama,~,~,~,~,Incidence,77734,Hispanic,Female,Liver and Intrahepatic Bile Duct,2009,~,~,~
9365,Alabama,~,~,~,~,Mortality,77734,Hispanic,Female,Liver and Intrahepatic Bile Duct,2009,~,~,~
9366,Alabama,~,~,~,~,Incidence,423637,Hispanic,Female,Liver and Intrahepatic Bile Duct,2009-2013,~,~,~
9367,Alabama,~,~,~,~,Mortality,423637,Hispanic,Female,Liver and Intrahepatic Bile Duct,2009-2013,~,~,~
9368,Alabama,~,~,~,~,Incidence,82615,Hispanic,Female,Liver and Intrahepatic Bile Duct,2010,~,~,~
9369,Alabama,~,~,~,~,Mortality,82615,Hispanic,Female,Liver and Intrahepatic Bile Duct,2010,~,~,~
9370,Alabama,~,~,~,~,Incidence,85634,Hispanic,Female,Liver and Intrahepatic Bile Duct,2011,~,~,~
9371,Alabama,~,~,~,~,Mortality,85634,Hispanic,Female,Liver and Intrahepatic Bile Duct,2011,~,~,~
9372,Alabama,~,~,~,~,Incidence,87644,Hispanic,Female,Liver and Intrahepatic Bile Duct,2012,~,~,~
